full_text,clean_text,label
"Variasi 1: yaa bisa uang spp pakai gopay sih, makin digital mendikbud","Variasi 1: yaa bisa uang spp pakai gopay sih, makin digital mendikbud",positif
Gopay menjadi pilihan utama di pasar dompet digital dengan cara non tunai.,Gopay menjadi pilihan utama di pasar dompet digital dengan cara non tunai.,positif
"1. Pembayaran digital itu memang baik, bisa mengurangi inflasi karena bank tidak perlu mencetak uang dan ekonomi tetap berjalan, terima kasih Shopee Pay, Gopay, Dana, OVO, dan digital banking!","1. Pembayaran digital itu memang baik, bisa mengurangi inflasi karena bank tidak perlu mencetak uang dan ekonomi tetap berjalan, terima kasih Shopee Pay, Gopay, Dana, OVO, dan digital banking!",positif
Daripada ngeluh jaringan Indihome kayak kopet. Yuk ambil Bonus Louncing Bank Digital. Ini uang asalnya uang iklan daripada bayar Media yg efeknya ndak jelas mending kasih ke nasabah baru. Aku yg baru daftar aja langsung dapat saldo segini. Bisa dicairkan ke Gopay dana dll. https://t.co/dOL5FlnWNo,daripada ngeluh jaringan indihome kayak kopet yuk ambil bonus louncing bank digital ini uang asalnya uang iklan daripada bayar media yg efeknya ndak jelas mending kasih ke nasabah baru aku yg baru daftar aja langsung dapat saldo segini bisa dicairkan ke gopay dana dll,positif
Dompet dan seluruh isinya ketinggalan. Udah terlanjur iyain isi Gopay ke driver. Pinjam uang teman dan bayar lewat Bank transfer. Maka nikmat era digital mana lagi yang kamu dustakan??????,dompet dan seluruh isinya ketinggalan udah terlanjur iyain isi gopay ke driver pinjam uang teman dan bayar lewat bank transfer maka nikmat era digital mana lagi yang kamu dustakan,negatif
@Akwkmw Convert pulsa jdi nantinya kamu tf plsa terus plsanya diganti jdi uang digital bisa gopay ovo dana atau atm,convert pulsa jdi nantinya kamu tf plsa terus plsanya diganti jdi uang digital bisa gopay ovo dana atau atm,netral
"- Daripada mengeluh jaringan IndiHome kayak koper, lebih baik ambil bonus launching bank digital ini, uang asalnya uang iklan, mending kasih ke nasabah baru aja, aku yang baru daftar langsung dapat saldo segini bisa dicairkan ke Gopay, Dana dll.","- Daripada mengeluh jaringan IndiHome kayak koper, lebih baik ambil bonus launching bank digital ini, uang asalnya uang iklan, mending kasih ke nasabah baru aja, aku yang baru daftar langsung dapat saldo segini bisa dicairkan ke Gopay, Dana dll.",positif
"- Sistem pembayaran digital di GoFood Festival Surabaya makin mudah dengan Gopay, kamu bisa bayar langsung via kode QR.","- Sistem pembayaran digital di GoFood Festival Surabaya makin mudah dengan Gopay, kamu bisa bayar langsung via kode QR.",positif
"- Sekarang bayar ke olshop jadi gampang, cukup tap tap klik aja, virtual account siap dipakai.","- Sekarang bayar ke olshop jadi gampang, cukup tap tap klik aja, virtual account siap dipakai.",positif
Sudah saatnya beralih ke kartu digital aja sebagai orang yg sangat menyukai shopee pay linkaja ovo dan gopay teknologi sekarang dah makin ok sih. Di koperasi sekolah udah bisa pakai LinkAja enak banget tanpa ribet bawa dan narik uang tunai ,sudah saatnya beralih ke kartu digital aja sebagai orang yg sangat menyukai shopee pay linkaja ovo dan gopay teknologi sekarang dah makin ok sih di koperasi sekolah udah bisa pakai linkaja enak banget tanpa ribet bawa dan narik uang tunai,positif
@arifgiki @romiyooo Kan bisa uang digital juga kyk OVO GOPAY DANA dll..,kan bisa uang digital juga kyk ovo gopay dana dll,netral
GoPay menduduki peringkat teratas sebagai uang elektronik yang paling sering digunakan konsumen menurut hasil survei terbaru oleh perusahaan riset berbasis digital Populix. #gopay #uangelektronik https://t.co/af5JRlb0FN,gopay menduduki peringkat teratas sebagai uang elektronik yang paling sering digunakan konsumen menurut hasil survei terbaru oleh perusahaan riset berbasis digital populix gopay uangelektronik,positif
Saya baru saja selesai membuat akun gojek eheheheh baru dibolehin bapak buat megang uang digital TvT....okee nanti top up Gopay ehehe,saya baru saja selesai membuat akun gojek eheheheh baru dibolehin bapak buat megang uang digital tvt okee nanti top up gopay ehehe,netral
@coinvestasi beda gopay e-money dan Rupiah Digital simplenya : gopay di jamin sama gojek e_money di jamin sama Mandiri dan Rupiah Digital di jamin sama BI. lebih simpel lagi jaminan uang kita ada di induknya. gopay dan e-money gk perlu blokchain kenapa RpDigital butuh?,beda gopay e money dan rupiah digital simplenya gopay di jamin sama gojek e_money di jamin sama mandiri dan rupiah digital di jamin sama bi lebih simpel lagi jaminan uang kita ada di induknya gopay dan e money gk perlu blokchain kenapa rpdigital butuh,netral
Oiya tambahan satu lagi. Kerjanya online aja. Terima uang digital 15% penghasilan taruh reksadana. Sisanya masukin GoPay SPay dimasukinnya pake M-Banking. Banyak waktu rebahan &amp; tidur. LIKE IN HEAVEN..️️️,oiya tambahan satu lagi kerjanya online aja terima uang digital penghasilan taruh reksadana sisanya masukin gopay spay dimasukinnya pake m banking banyak waktu rebahan amp tidur like in heaven,positif
"Gue baru sadar, uang digital sekarang sangat ngerepotkan, kalau mau kasih sedikit kepada pengamen dan peminta di jalan pakai apa aja, Qris, Transfer, Ovo, atau Dana?","Gue baru sadar, uang digital sekarang sangat ngerepotkan, kalau mau kasih sedikit kepada pengamen dan peminta di jalan pakai apa aja, Qris, Transfer, Ovo, atau Dana?",negatif
Minta bantuan temen2 semua untuk ngisi survei penelitian S1 yang lagi dikerjakan sm aku linknya ada dibawah: https://t.co/DpUUSnKhH4 Ada hadiahnya juga loh untuk orang tepilih bisa dapat pulsa atau uang digital semisal OVO atau Gopay Makasih banyak buat yang sudah ngisi ,minta bantuan temen semua untuk ngisi survei penelitian s yang lagi dikerjakan sm aku linknya ada dibawah ada hadiahnya juga loh untuk orang tepilih bisa dapat pulsa atau uang digital semisal ovo atau gopay makasih banyak buat yang sudah ngisi,netral
@FinkPanta @Argoen78 Bisa bayar pakai uang digital kan ? Atau yg bagian ketik laporan terima via gopay kalo saldonya gak ada boleh ajukan gopaylater ,bisa bayar pakai uang digital kan atau yg bagian ketik laporan terima via gopay kalo saldonya gak ada boleh ajukan gopaylater,netral
"1. Ayo, yang terutang bilang lagi gak punya uang apa gunanya punya ShopeePay, GoPay, OVO, Dana, dan M Banking?","1. Ayo, yang terutang bilang lagi gak punya uang apa gunanya punya ShopeePay, GoPay, OVO, Dana, dan M Banking?",negatif
@minimumlatte @uwakkaw @aset_kripto Uang digital haram dong? Padhaal banyak pembayaran dari gopay shopee pay mbangking? Karena juga tidak tersentuh,uang digital haram dong padhaal banyak pembayaran dari gopay shopee pay mbangking karena juga tidak tersentuh,netral
Ovo gopay? Flatform BI berada dimana nebeng or punya sendiri? Anjim.... Gak jelas RT @SINDOnews: Bank Sentral Mau Terbitkan Uang Digital Ekonom: Tujuannya Masih Samar https://t.co/KPYAtOpOgn,ovo gopay flatform bi berada dimana nebeng or punya sendiri anjim gak jelas bank sentral mau terbitkan uang digital ekonom tujuannya masih samar,netral
@sygfess Uang digital Kayak gopay dana ovo. Shopay juga termasuk nderr,uang digital kayak gopay dana ovo shopay juga termasuk nderr,netral
"3. Uang digital kayaknya gila sih, ada promo cashback gue buka, tapi uang gue ke mana-mana, sisa recehan aja yang masih ada, kayaknya GoPay, OVO, dan Dana yang paling pintar di sini!","3. Uang digital kayaknya gila sih, ada promo cashback gue buka, tapi uang gue ke mana-mana, sisa recehan aja yang masih ada, kayaknya GoPay, OVO, dan Dana yang paling pintar di sini!",negatif
"Variasi 4: Sekarang ini sedang marak penipuan dengan cara menyetor tunai ke rekening teman yang kemudian mentransfer ke rekening lain milik pelaku, atau cara mereka mengisi saldo uang digital dari indomaret dan kemudian transfer ke rekening lain.","Variasi 4: Sekarang ini sedang marak penipuan dengan cara menyetor tunai ke rekening teman yang kemudian mentransfer ke rekening lain milik pelaku, atau cara mereka mengisi saldo uang digital dari indomaret dan kemudian transfer ke rekening lain.",negatif
- Uang digital ini membuat kamu selalu inget mau jajan dan belanja di tempat online.,- Uang digital ini membuat kamu selalu inget mau jajan dan belanja di tempat online.,positif
Gue pen bet beli ketoprak depan komplek tapi gapunya uang cash cuman 5rb. Di gopay ovo atm ada banget isinya. Tapi ya gue pen nya ketoprak yg kudu bayar cash Sengsara juga ya punya duit digital semua. Ketukang sayur juga gabisa lah aing ksl ,gue pen bet beli ketoprak depan komplek tapi gapunya uang cash cuman rb di gopay ovo atm ada banget isinya tapi ya gue pen nya ketoprak yg kudu bayar cash sengsara juga ya punya duit digital semua ketukang sayur juga gabisa lah aing ksl,negatif
Penggunaan uang elektronik di era digital semakin populer. Transaksi yang mudah dan berbagai penawaran potongan hingga cashback membuat uang elektronik semakin digandrungi. Bagaimana persebaran sentimen terhadap layanan penyedia jasa uang elektronik ini #gopay #DANA #ovo #Linkaja https://t.co/XTPxmXy62j,penggunaan uang elektronik di era digital semakin populer transaksi yang mudah dan berbagai penawaran potongan hingga cashback membuat uang elektronik semakin digandrungi bagaimana persebaran sentimen terhadap layanan penyedia jasa uang elektronik ini gopay dana ovo linkaja,netral
@jodohaechan_ minta uang jajannya dalam bentuk digital aja kek gopay/ovo/dana gitu ,minta uang jajannya dalam bentuk digital aja kek gopay ovo dana gitu,netral
Kiat GoPay Pimpin Pasar Dompet Digital Tanpa Bakar Uang https://t.co/CMswHVpsjH Via @Info_Pariwara https://t.co/AC1H9BjY4q,kiat gopay pimpin pasar dompet digital tanpa bakar uang via,positif
@sisiduls @senjatanuklir Cash is king itu maksudnya duit yg bisa dipakai setiap saat bukan kekayaan berupa investasi kayak reksadana/saham/emas/dll. Istilah ini tdk mengarah ke bentuk uang fisik/digital. Ovo/gopay itu ya cash cuma dlm bentuk digital. Ngono lho mas e.,cash is king itu maksudnya duit yg bisa dipakai setiap saat bukan kekayaan berupa investasi kayak reksadana saham emas dll istilah ini tdk mengarah ke bentuk uang fisik digital ovo gopay itu ya cash cuma dlm bentuk digital ngono lho mas e,netral
"Sudah saatnya beralih ke cara bayar digital, aku suka menggunakan shopee pay linkaja ovo, kayaknya teknologi sudah cukup baik, di sekolah udah ada koperasi yang bisa menggunakan linkaja, enak banget.","Sudah saatnya beralih ke cara bayar digital, aku suka menggunakan shopee pay linkaja ovo, kayaknya teknologi sudah cukup baik, di sekolah udah ada koperasi yang bisa menggunakan linkaja, enak banget.",positif
@pencilpatron True. Just wanna say pembayaran digital sangat baik untuk mencegah inflasi karena bank tidak perlu mencetak uang tapi ekonomi tetap berjalan. Thanks to shopee pay gopay dana OVO Digital banking ,true just wanna say pembayaran digital sangat baik untuk mencegah inflasi karena bank tidak perlu mencetak uang tapi ekonomi tetap berjalan thanks to shopee pay gopay dana ovo digital banking,positif
@Haellios1 @txtdrberseragam Bukan orang susah mas. orang yang terlalu lama tinggal di goa.. Kan sekarang udh ada ATM dan platform dompet digital kayak dana ovo gopay dll .. kok masih nyimpan uang banyak di dompet yaaa? hehe,bukan orang susah mas orang yang terlalu lama tinggal di goa kan sekarang udh ada atm dan platform dompet digital kayak dana ovo gopay dll kok masih nyimpan uang banyak di dompet yaaa hehe,netral
W paling males kl masalah uang uangan pake digital tuh sbnernya... Ovo gopay aja diisi kl emg bener mo dipake aja. Jenius gapunya. Blm pake internet banking jd kl mo transfer ina inu ya kudu k atm Sungguh kolot diri ini,w paling males kl masalah uang uangan pake digital tuh sbnernya ovo gopay aja diisi kl emg bener mo dipake aja jenius gapunya blm pake internet banking jd kl mo transfer ina inu ya kudu k atm sungguh kolot diri ini,negatif
Di Indonesia itu ada GoPay Flazz Ovo Shopee Pay banyak lagi masihan yang bisa berfungsi sebagai uang digital. Eksistensinya tuh bikin masyarakat jadi suka pakai uang digital ringkes dan gampang aja gitu yakan? (7/15),di indonesia itu ada gopay flazz ovo shopee pay banyak lagi masihan yang bisa berfungsi sebagai uang digital eksistensinya tuh bikin masyarakat jadi suka pakai uang digital ringkes dan gampang aja gitu yakan,netral
- Transaksi keuangan bisa lebih cepat dan mudah dengan mobile banking dan Gopay.,- Transaksi keuangan bisa lebih cepat dan mudah dengan mobile banking dan Gopay.,positif
@nanta_dharma @NOTASLIMBOY Ke depan arahnya begini bank digital. Bahkan uang kertas juga uda dikurangi jadi uang digital ala ovo gopay.,ke depan arahnya begini bank digital bahkan uang kertas juga uda dikurangi jadi uang digital ala ovo gopay,netral
@MartinusTito Ditunggu oleh-oleh nya bang. Dijadikan dalam bentuk uang digital juga boleh. Ada Dana Gopay dan Shopay. ,ditunggu oleh oleh nya bang dijadikan dalam bentuk uang digital juga boleh ada dana gopay dan shopay,netral
Layanan pengiriman uang Moolahgo memanfaatkan lima dompet digital yang beroperasi di Indonesia yaitu Ovo Dana Gopay Linkaja dan Shopeepay. https://t.co/cxiqNhyBq0,layanan pengiriman uang moolahgo memanfaatkan lima dompet digital yang beroperasi di indonesia yaitu ovo dana gopay linkaja dan shopeepay,netral
@Icangtip_ menerima thr dalam bentuk uang tunai uang digital(ovo gopay dana) transfer ke bank BRI Mandiri juga bisa ahahahahh,menerima thr dalam bentuk uang tunai uang digital ovo gopay dana transfer ke bank bri mandiri juga bisa ahahahahh,netral
Bukan cuma akulaku. Sekarang semua transaksi berbasis uang digital juga harus pakai foto ktp dan wajah jelas. Coba aja pakai gopay ovo shopee dll semua syaratnya kayak gitu. Flip pun dulu gitu bahkan sampai ketemuan langsung.,bukan cuma akulaku sekarang semua transaksi berbasis uang digital juga harus pakai foto ktp dan wajah jelas coba aja pakai gopay ovo shopee dll semua syaratnya kayak gitu flip pun dulu gitu bahkan sampai ketemuan langsung,netral
@Dukung_PPATK Skrg ini mdh sekali..setor tunai via ATM ke rekening teman2nya...kmdn teman2nya tsb mentransfer ke rek2 lain yg dikendalikan oleh si pelaku pidana tsb. Atau modus nambah saldo uang digital (Gopay OVO Dana dsb) mlalui Indomaret dsb..dr rek2 uang digital tsb dikrm ke rek lain.,skrg ini mdh sekali setor tunai via atm ke rekening temannya kmdn temannya tsb mentransfer ke rek lain yg dikendalikan oleh si pelaku pidana tsb atau modus nambah saldo uang digital gopay ovo dana dsb mlalui indomaret dsb dr rek uang digital tsb dikrm ke rek lain,negatif
@_moonlightfelix soalnya kl dr pulsa kyknya emg rada gede? wkwkw yg biasa cuma kena 1k itu sesama uang digital gt kyk antar dana shopee ovo gopay,soalnya kl dr pulsa kyknya emg rada gede wkwkw yg biasa cuma kena k itu sesama uang digital gt kyk antar dana shopee ovo gopay,netral
"Anaknya kurang teknis tapi Gopay bisa menjadi pilihan. Kamu bisa isi saldo dari ATM BCA meskipun tidak punya kartu ATM. Jika ingin transfer, masukkan nomor telepon dan uang akan ditarik. Tapi perlu ada admin yang menangani.","Anaknya kurang teknis tapi Gopay bisa menjadi pilihan. Kamu bisa isi saldo dari ATM BCA meskipun tidak punya kartu ATM. Jika ingin transfer, masukkan nomor telepon dan uang akan ditarik. Tapi perlu ada admin yang menangani.",positif
@irxsviel @collegemenfess buka rekeningnya cuman via aplikasi kartu ATMnya gratis sampe dianterin gak ada ongkirnya gak ada minimal pembukaan kalo transfer sama top up dompet digital kaya gopay dana shopeepay gak ada biaya admin bisa pisahin antara uang buat nabung sama jajan ATMnya VISA,buka rekeningnya cuman via aplikasi kartu atmnya gratis sampe dianterin gak ada ongkirnya gak ada minimal pembukaan kalo transfer sama top up dompet digital kaya gopay dana shopeepay gak ada biaya admin bisa pisahin antara uang buat nabung sama jajan atmnya visa,positif
